Jahr,Bezirk,Geschlecht,Alter_Gruppe,Burgenland,Kaernten,Niederoesterreich,Oberoesterreich,Salzburg,Steiermark,Tirol,Vorarlberg,Wien,Ausland,Unbekannt
2008,1140,2,4,13,16,94,18,2,7,4,2,1526,414,2
2008,1140,2,5,51,27,130,59,26,53,13,10,1428,799,1
2008,1140,2,6,46,51,189,77,33,81,26,15,1322,1050,3
2008,1140,2,7,46,48,191,88,31,108,23,10,1240,1099,3
2008,1140,2,8,44,74,262,117,36,125,29,20,1472,1188,7
2008,1140,2,9,72,57,372,118,36,147,27,23,1778,1013,21
2008,1140,2,10,80,51,431,86,25,133,28,20,1593,886,41
2008,1140,2,11,70,55,416,99,14,93,30,7,1129,940,59
2008,1140,2,12,81,36,370,61,12,77,16,5,1135,838,77
2008,1140,2,13,55,31,340,89,31,89,14,5,1468,621,88
2008,1140,2,14,73,29,381,35,14,70,10,1,1632,479,118
2008,1140,2,15,51,23,227,32,6,35,6,1,640,305,99
2008,1140,2,16,56,9,230,25,7,29,9,3,855,247,145
2008,1140,2,17,99,23,408,43,8,68,7,5,1682,526,636
2009,1140,2,1,3,3,56,6,3,1,0,2,1725,91,0
2009,1140,2,2,1,6,45,4,5,7,6,2,1543,196,1
2009,1140,2,3,11,7,55,10,3,4,4,2,1513,240,1
2009,1140,2,4,12,15,93,17,6,9,4,3,1522,386,2
2009,1140,2,5,52,27,124,61,27,46,14,6,1438,822,0
2009,1140,2,6,53,45,180,77,31,89,27,14,1334,1085,2
2009,1140,2,7,49,51,196,110,36,104,23,16,1217,1137,3
2009,1140,2,8,42,62,231,108,28,113,23,13,1375,1240,3
2009,1140,2,9,69,73,355,111,41,157,37,28,1727,1034,16
2009,1140,2,10,73,50,430,113,25,143,30,21,1632,904,33
2009,1140,2,11,81,57,413,88,15,101,31,7,1224,899,56
2009,1140,2,12,69,36,383,66,11,76,15,5,1050,871,59
2009,1140,2,13,64,28,341,94,31,93,13,6,1395,652,86
2009,1140,2,14,69,31,390,38,17,76,11,1,1822,536,85
2009,1140,2,15,54,23,234,29,8,36,5,1,678,317,95
2009,1140,2,16,57,12,226,24,5,32,11,3,807,248,111
2009,1140,2,17,100,24,441,48,9,66,6,6,1783,509,448
2010,1140,2,1,3,3,67,9,3,6,0,3,1692,90,0
2010,1140,2,2,2,7,44,7,5,9,5,3,1538,183,1
2010,1140,2,3,6,6,50,10,3,6,6,1,1487,238,0
2010,1140,2,4,19,14,94,15,6,7,10,6,1539,372,0
2010,1140,2,5,45,34,136,66,18,49,15,7,1446,805,1
2010,1140,2,6,48,45,169,80,29,84,27,15,1327,1158,1
2010,1140,2,7,53,47,191,107,44,100,17,16,1191,1099,1
2010,1140,2,8,49,65,215,100,24,109,28,14,1291,1238,2
2010,1140,2,9,62,74,322,123,46,147,36,25,1651,1071,10
2010,1140,2,10,77,61,439,113,28,143,30,19,1694,943,32
2010,1140,2,11,79,56,401,92,22,107,32,12,1301,903,47
2010,1140,2,12,66,39,387,68,11,77,16,4,994,884,55
2010,1140,2,13,65,30,311,99,26,86,14,7,1293,675,81
2010,1140,2,14,62,32,399,43,17,81,11,2,1800,572,64
2010,1140,2,15,64,30,269,27,11,38,6,1,889,361,86
2010,1140,2,16,51,12,219,26,5,35,11,2,744,236,81
2010,1140,2,17,107,25,466,51,9,73,6,7,1874,503,281
2011,1140,2,1,2,2,69,10,6,4,1,2,1716,91,0
2011,1140,2,2,1,5,45,6,2,4,3,3,1544,172,0
2011,1140,2,3,1,7,48,10,6,8,2,1,1447,266,0
2011,1140,2,4,16,17,90,25,3,16,7,2,1565,346,0
2011,1140,2,5,43,31,150,75,17,41,14,11,1453,833,0
2011,1140,2,6,61,52,171,90,36,91,24,12,1344,1148,0
2011,1140,2,7,52,60,199,123,38,97,23,11,1232,1171,0
2011,1140,2,8,51,56,205,108,32,106,28,16,1253,1235,0
2011,1140,2,9,56,74,286,116,44,132,30,20,1594,1123,9
2011,1140,2,10,75,64,432,124,29,156,33,20,1691,987,20
2011,1140,2,11,79,52,397,93,23,109,30,12,1376,892,41
2011,1140,2,12,73,46,390,72,10,83,20,6,1002,891,50
2011,1140,2,13,68,30,308,88,18,78,13,6,1307,737,62
2011,1140,2,14,59,31,390,58,25,82,10,3,1611,582,53
2011,1140,2,15,68,24,300,28,11,49,12,2,1129,405,61
2011,1140,2,16,47,19,217,28,7,35,8,2,724,221,59
2011,1140,2,17,106,26,466,54,11,73,8,6,1887,476,145
2012,1140,2,1,5,3,69,5,6,4,2,2,1703,97,0
2012,1140,2,2,2,4,49,14,1,4,2,3,1582,175,0
2012,1140,2,3,0,5,38,5,5,8,2,1,1447,278,0
2012,1140,2,4,16,13,90,31,5,11,7,3,1563,321,0
2012,1140,2,5,35,33,154,74,15,42,13,18,1481,844,0
2012,1140,2,6,66,46,172,95,35,84,25,16,1288,1144,0
2012,1140,2,7,49,57,219,126,33,97,25,10,1227,1257,1
2012,1140,2,8,50,62,206,112,34,90,27,16,1224,1224,1
2012,1140,2,9,51,67,260,122,36,125,28,16,1474,1190,7
2012,1140,2,10,72,67,394,116,32,156,32,24,1695,1021,14
2012,1140,2,11,73,50,407,91,27,122,28,16,1465,884,40
2012,1140,2,12,78,51,395,90,11,77,26,5,1041,930,51
2012,1140,2,13,71,33,338,71,16,79,12,5,1275,737,59
2012,1140,2,14,49,27,332,71,27,84,12,4,1424,586,54
2012,1140,2,15,67,27,346,28,12,63,12,3,1362,446,59
2012,1140,2,16,54,19,214,28,5,32,7,2,657,241,56
2012,1140,2,17,103,27,465,61,13,70,9,6,1857,450,137
2013,1140,2,1,7,4,66,5,3,10,2,1,1729,108,0
2013,1140,2,2,4,8,52,13,6,8,1,2,1600,164,0
2013,1140,2,3,1,3,39,8,2,8,1,1,1450,277,0
2013,1140,2,4,13,11,85,18,5,14,6,3,1519,377,0
2013,1140,2,5,27,37,167,88,18,40,20,16,1528,877,0
2013,1140,2,6,64,50,188,107,26,80,22,17,1311,1196,0
2013,1140,2,7,57,61,216,133,38,84,28,19,1225,1328,1
2013,1140,2,8,47,56,192,123,29,107,25,16,1195,1235,0
2013,1140,2,9,43,69,254,118,40,123,25,19,1410,1277,5
2013,1140,2,10,75,68,368,117,36,144,30,21,1672,1091,13
2013,1140,2,11,72,54,429,93,27,130,26,16,1531,885,32
2013,1140,2,12,72,49,397,101,15,93,28,6,1091,935,46
2013,1140,2,13,78,35,347,59,11,68,15,6,1093,808,58
2013,1140,2,14,48,28,328,87,29,84,13,5,1431,592,58
2013,1140,2,15,67,32,371,30,11,71,10,2,1547,473,50
2013,1140,2,16,46,22,199,29,9,33,6,1,590,258,60
2013,1140,2,17,116,25,452,50,10,68,13,7,1824,440,132
2014,1140,2,1,4,5,57,7,2,8,3,0,1795,118,2
2014,1140,2,2,7,6,68,13,7,12,0,2,1609,187,0
2014,1140,2,3,2,3,41,9,2,6,2,2,1460,267,0
2014,1140,2,4,11,11,60,20,5,16,9,3,1504,403,1
2014,1140,2,5,29,38,178,79,26,50,23,17,1549,844,4
2014,1140,2,6,64,59,194,119,36,72,23,16,1340,1295,2
2014,1140,2,7,57,69,220,125,45,100,29,19,1232,1390,1
2014,1140,2,8,53,58,197,134,29,107,29,16,1179,1245,0
2014,1140,2,9,39,68,225,115,35,114,16,18,1359,1335,4
2014,1140,2,10,71,76,341,111,45,148,39,25,1665,1114,11
2014,1140,2,11,66,53,429,116,21,135,25,18,1568,949,29
2014,1140,2,12,79,57,391,93,18,94,29,6,1176,930,41
2014,1140,2,13,68,34,359,66,11,66,14,6,1017,853,51
2014,1140,2,14,59,26,317,92,26,89,16,6,1332,620,67
2014,1140,2,15,66,33,377,33,16,73,9,3,1738,506,38
2014,1140,2,16,49,20,221,29,10,33,5,1,618,282,66
2014,1140,2,17,112,24,437,47,9,69,14,7,1734,428,131
2015,1140,2,1,6,5,58,9,2,9,4,1,1887,116,0
2015,1140,2,2,6,6,71,8,7,8,0,0,1597,208,1
2015,1140,2,3,4,4,37,13,2,7,2,4,1483,269,0
2015,1140,2,4,7,9,56,11,8,17,4,5,1479,380,0
2015,1140,2,5,33,41,177,85,22,45,34,16,1617,855,4
2015,1140,2,6,64,58,221,111,28,74,23,21,1342,1381,3
2015,1140,2,7,58,67,204,121,47,92,33,23,1254,1469,2
2015,1140,2,8,49,66,187,138,36,107,23,12,1167,1295,0
2015,1140,2,9,45,63,219,117,32,111,24,20,1279,1357,3
2015,1140,2,10,63,73,303,117,44,137,34,19,1621,1189,7
2015,1140,2,11,75,67,443,118,22,141,26,15,1625,1017,26
2015,1140,2,12,77,57,386,91,25,101,29,12,1240,960,39
2015,1140,2,13,65,36,363,69,10,69,16,6,957,898,54
2015,1140,2,14,66,26,287,93,23,85,15,7,1233,654,67
2015,1140,2,15,60,34,379,38,18,73,8,4,1714,537,39
2015,1140,2,16,57,24,255,28,12,34,6,1,821,343,61
2015,1140,2,17,112,27,446,48,10,62,16,6,1662,417,123
2016,1140,2,1,6,5,55,6,4,8,1,0,1940,144,0
2016,1140,2,2,10,7,68,16,9,5,3,0,1617,267,0
2016,1140,2,3,4,5,40,8,3,8,2,4,1532,316,0
2016,1140,2,4,2,11,61,22,8,13,5,2,1421,452,0
2016,1140,2,5,35,45,165,83,24,58,29,25,1640,900,4
2016,1140,2,6,62,47,223,96,33,73,24,14,1358,1469,5
2016,1140,2,7,59,69,207,116,47,80,38,27,1233,1534,2
2016,1140,2,8,49,72,185,139,32,106,25,9,1152,1440,0
2016,1140,2,9,43,61,214,129,33,103,32,22,1253,1396,1
2016,1140,2,10,56,67,275,104,42,134,27,17,1583,1281,9
2016,1140,2,11,73,68,421,133,24,147,31,18,1598,1085,18
2016,1140,2,12,74,55,392,90,27,106,28,11,1308,966,41
2016,1140,2,13,68,40,375,78,9,78,18,7,944,925,47
2016,1140,2,14,67,25,281,82,18,75,12,6,1245,720,59
2016,1140,2,15,56,31,369,52,25,73,10,4,1509,545,51
2016,1140,2,16,59,20,284,27,10,41,9,2,1059,378,49
2016,1140,2,17,105,34,435,51,15,59,16,4,1601,417,118
2017,1140,2,1,6,3,55,5,0,9,2,0,1987,133,0
2017,1140,2,2,8,7,65,11,10,5,2,0,1613,283,0
2017,1140,2,3,4,5,47,15,0,5,2,4,1529,322,0
2017,1140,2,4,6,8,57,12,6,11,3,3,1426,500,0
2017,1140,2,5,40,36,178,84,28,54,28,28,1610,906,2
2017,1140,2,6,58,52,228,106,30,67,19,20,1391,1487,6
2017,1140,2,7,54,58,213,108,54,79,33,18,1203,1553,1
2017,1140,2,8,44,71,191,146,35,97,26,14,1190,1507,1
2017,1140,2,9,49,64,222,125,33,102,33,17,1200,1388,1
2017,1140,2,10,55,67,255,117,36,124,24,15,1483,1330,7
2017,1140,2,11,68,67,386,126,29,147,31,18,1621,1145,14
2017,1140,2,12,72,55,399,87,26,114,26,15,1393,957,34
2017,1140,2,13,73,41,378,93,9,76,23,6,990,968,47
2017,1140,2,14,67,30,322,68,16,69,13,5,1198,729,58
2017,1140,2,15,48,31,311,64,26,74,10,5,1326,566,49
2017,1140,2,16,56,20,318,33,13,51,9,3,1263,398,46
2017,1140,2,17,99,33,424,55,12,55,14,1,1477,421,112
2018,1140,2,1,8,5,60,5,0,8,1,2,2031,133,0
2018,1140,2,2,7,4,65,12,3,7,4,0,1579,290,0
2018,1140,2,3,4,7,55,13,3,6,2,3,1519,326,0
2018,1140,2,4,6,8,52,12,7,14,4,2,1418,507,0
2018,1140,2,5,32,52,166,70,31,43,27,30,1564,905,0
2018,1140,2,6,63,49,231,108,30,59,26,18,1403,1485,4
2018,1140,2,7,58,63,209,115,50,82,35,23,1212,1560,2
2018,1140,2,8,47,64,212,152,47,91,30,16,1150,1574,1
2018,1140,2,9,45,62,186,124,35,106,35,13,1182,1415,1
2018,1140,2,10,53,69,247,115,41,123,20,20,1409,1393,5
2018,1140,2,11,69,69,340,123,29,140,36,16,1614,1214,12
2018,1140,2,12,72,56,421,88,26,120,22,17,1446,970,29
2018,1140,2,13,64,44,367,97,13,84,25,6,1030,977,40
2018,1140,2,14,76,33,337,61,15,64,16,6,1043,778,55
2018,1140,2,15,44,28,298,79,25,78,13,6,1318,574,55
2018,1140,2,16,59,25,331,31,12,58,8,2,1399,417,44
2018,1140,2,17,97,30,397,54,14,57,14,2,1391,437,94
2019,1140,2,1,9,5,65,12,1,11,1,3,2029,124,0
2019,1140,2,2,4,4,59,12,3,4,3,0,1620,270,0
2019,1140,2,3,5,6,57,15,4,6,1,3,1514,355,0
2019,1140,2,4,7,10,50,14,3,12,9,3,1460,498,0
2019,1140,2,5,30,40,154,64,31,47,22,26,1507,907,1
2019,1140,2,6,60,52,252,110,31,62,29,20,1428,1397,5
2019,1140,2,7,63,72,217,123,46,77,29,25,1188,1602,1
2019,1140,2,8,42,70,211,137,56,86,33,18,1171,1515,3
2019,1140,2,9,51,54,185,142,37,118,35,12,1177,1444,2
2019,1140,2,10,44,67,228,122,33,105,16,18,1333,1423,3
2019,1140,2,11,72,80,336,112,38,144,37,19,1587,1228,10
2019,1140,2,12,59,53,420,103,23,125,26,21,1481,1020,22
2019,1140,2,13,77,50,366,88,14,88,26,8,1085,939,37
2019,1140,2,14,66,28,347,64,12,59,16,5,946,823,47
2019,1140,2,15,54,24,290,84,26,85,15,7,1227,598,62
2019,1140,2,16,54,32,330,33,14,58,8,3,1526,449,38
2019,1140,2,17,95,28,391,47,14,54,14,2,1351,435,93
2020,1140,2,1,6,3,65,15,1,15,1,1,2001,115,0
2020,1140,2,2,3,2,56,13,3,6,3,0,1654,295,0
2020,1140,2,3,5,5,66,14,6,6,1,1,1490,362,0
2020,1140,2,4,5,8,48,13,3,12,6,6,1464,485,0
2020,1140,2,5,19,35,152,67,23,44,22,21,1452,883,2
2020,1140,2,6,58,57,237,123,46,54,35,27,1469,1315,2
2020,1140,2,7,63,65,231,127,38,75,34,26,1191,1699,4
2020,1140,2,8,41,76,214,129,56,83,35,21,1172,1595,3
2020,1140,2,9,48,57,175,141,39,121,25,13,1152,1460,2
2020,1140,2,10,53,64,208,125,34,101,22,18,1254,1454,3
2020,1140,2,11,64,71,310,111,37,130,33,15,1524,1283,7
2020,1140,2,12,66,64,420,112,23,130,28,18,1539,1095,20
2020,1140,2,13,72,53,366,84,25,94,27,12,1170,944,35
2020,1140,2,14,59,29,346,70,8,66,16,5,885,872,46
2020,1140,2,15,62,23,270,86,26,84,15,8,1144,607,58
2020,1140,2,16,47,32,342,39,15,64,7,4,1507,497,35
2020,1140,2,17,107,30,460,52,16,64,17,2,1533,495,81
2021,1140,2,1,5,2,66,13,3,11,1,0,1984,84,0
2021,1140,2,2,5,2,58,14,2,8,3,1,1673,274,0
2021,1140,2,3,6,3,56,14,6,8,1,1,1490,370,0
2021,1140,2,4,3,12,52,15,4,9,9,5,1488,449,0
2021,1140,2,5,12,32,136,66,18,47,20,15,1412,844,0
2021,1140,2,6,55,62,244,116,45,70,37,34,1427,1279,5
2021,1140,2,7,73,60,233,118,38,77,38,28,1216,1661,4
2021,1140,2,8,40,76,209,130,57,75,34,23,1157,1600,3
2021,1140,2,9,42,57,181,144,39,123,24,14,1112,1513,0
2021,1140,2,10,47,64,209,136,39,100,26,18,1227,1434,3
2021,1140,2,11,59,64,279,106,36,125,28,17,1487,1335,6
2021,1140,2,12,67,70,399,124,26,138,26,18,1541,1109,18
2021,1140,2,13,70,47,365,82,26,101,28,11,1220,961,34
2021,1140,2,14,66,38,352,73,7,73,18,7,868,891,39
2021,1140,2,15,59,24,271,76,19,75,12,7,1147,658,51
2021,1140,2,16,48,31,331,51,22,68,10,3,1330,493,42
2021,1140,2,17,105,33,455,51,16,69,18,3,1668,517,80
2022,1140,2,1,5,1,58,11,4,7,1,0,1927,81,0
2022,1140,2,2,4,2,76,18,1,13,4,0,1698,256,0
2022,1140,2,3,7,4,62,6,8,5,2,0,1492,361,0
2022,1140,2,4,1,5,61,18,10,10,8,4,1464,418,0
2022,1140,2,5,12,27,133,62,21,45,22,14,1424,794,1
2022,1140,2,6,38,51,246,118,37,73,42,34,1386,1189,4
2022,1140,2,7,60,57,248,123,34,69,40,30,1217,1640,5
2022,1140,2,8,51,68,192,131,59,84,31,17,1156,1633,2
2022,1140,2,9,42,66,175,147,37,117,27,16,1131,1542,1
2022,1140,2,10,50,55,206,125,40,99,31,14,1160,1414,3
2022,1140,2,11,58,65,257,123,36,118,24,19,1400,1380,3
2022,1140,2,12,64,62,361,117,31,140,30,19,1542,1131,13
2022,1140,2,13,69,51,369,81,27,106,24,14,1294,956,31
2022,1140,2,14,72,40,356,82,7,70,23,7,911,932,38
2022,1140,2,15,60,26,308,64,15,71,13,5,1111,672,53
2022,1140,2,16,37,30,273,59,23,66,12,6,1166,515,42
2022,1140,2,17,108,32,490,52,19,80,16,3,1801,546,75
2023,1140,2,1,4,3,56,10,4,2,1,0,1926,153,0
2023,1140,2,2,4,3,76,17,2,12,5,2,1812,302,0
2023,1140,2,3,7,3,61,8,5,6,2,0,1544,437,0
2023,1140,2,4,5,7,68,17,8,10,4,6,1473,490,0
2023,1140,2,5,11,36,149,59,28,40,33,6,1437,921,0
2023,1140,2,6,32,63,259,117,46,70,39,28,1418,1322,8
2023,1140,2,7,56,50,269,135,40,80,45,25,1271,1743,4
2023,1140,2,8,69,68,184,152,49,92,31,24,1197,1756,1
2023,1140,2,9,50,66,201,148,44,104,32,18,1119,1706,2
2023,1140,2,10,43,56,176,122,39,109,37,14,1158,1492,2
2023,1140,2,11,56,65,252,129,38,115,21,23,1331,1478,4
2023,1140,2,12,67,55,328,114,30,133,31,16,1546,1222,10
2023,1140,2,13,65,49,391,84,26,111,24,18,1365,1029,30
2023,1140,2,14,66,45,347,89,12,83,25,6,948,939,33
2023,1140,2,15,69,27,324,56,14,64,15,6,962,753,50
2023,1140,2,16,36,28,260,72,23,71,13,7,1185,517,42
2023,1140,2,17,106,37,501,52,18,81,16,3,1865,568,70
2024,1140,2,1,2,2,47,6,2,2,1,2,1880,176,0
2024,1140,2,2,3,4,75,18,2,9,4,2,1836,327,0
2024,1140,2,3,6,3,63,15,4,7,2,0,1567,411,0
2024,1140,2,4,7,7,73,16,9,16,1,5,1507,526,0
2024,1140,2,5,9,36,149,67,28,38,34,9,1431,961,0
2024,1140,2,6,28,62,254,108,56,72,41,31,1388,1479,7
2024,1140,2,7,62,62,276,145,51,75,62,22,1326,1714,4
2024,1140,2,8,69,67,218,161,49,96,29,25,1137,1905,1
2024,1140,2,9,50,71,197,133,55,95,31,19,1152,1710,3
2024,1140,2,10,47,50,175,148,41,113,39,14,1128,1559,2
2024,1140,2,11,48,59,222,134,33,105,15,19,1275,1504,3
2024,1140,2,12,71,70,326,108,36,135,38,20,1531,1247,7
2024,1140,2,13,58,48,390,102,24,117,24,19,1423,1073,25
2024,1140,2,14,79,51,343,82,13,82,26,7,1013,931,33
2024,1140,2,15,62,23,329,60,11,55,17,5,881,802,39
2024,1140,2,16,44,24,272,77,25,76,13,7,1102,532,49
2024,1140,2,17,100,39,499,53,20,85,17,3,1978,605,64
2025,1140,2,1,4,3,39,5,0,4,0,1,1884,176,0
2025,1140,2,2,3,3,76,14,4,8,3,2,1836,331,0
2025,1140,2,3,7,3,60,14,3,8,1,0,1594,433,0
2025,1140,2,4,5,7,78,13,6,12,5,1,1496,569,0
2025,1140,2,5,14,30,136,78,29,35,26,12,1453,979,0
2025,1140,2,6,20,58,258,95,53,73,47,25,1363,1506,6
2025,1140,2,7,52,62,298,149,63,70,49,26,1390,1691,3
2025,1140,2,8,73,68,233,154,41,96,33,24,1154,1989,2
2025,1140,2,9,52,72,199,145,59,90,33,21,1169,1799,2
2025,1140,2,10,43,50,174,146,41,115,31,14,1114,1599,2
2025,1140,2,11,50,57,206,129,30,97,26,19,1220,1525,2
2025,1140,2,12,65,64,298,114,35,124,35,17,1480,1322,4
2025,1140,2,13,65,56,389,106,24,124,26,15,1464,1108,23
2025,1140,2,14,72,53,343,78,20,86,27,12,1092,930,32
2025,1140,2,15,56,26,323,63,9,58,17,4,816,834,40
2025,1140,2,16,50,20,243,78,26,73,13,8,1018,531,44
2025,1140,2,17,93,45,529,64,20,82,18,4,2038,666,64
2008,1150,2,1,2,2,39,7,1,5,3,3,1552,118,0
2008,1150,2,2,5,0,37,4,1,3,2,1,1176,334,1
2008,1150,2,3,12,3,62,14,4,9,1,2,1154,361,4
2008,1150,2,4,17,10,45,21,4,14,8,8,981,634,3
2008,1150,2,5,57,51,148,114,29,72,28,27,987,1405,5
2008,1150,2,6,54,64,201,128,37,86,31,26,900,1625,5
2008,1150,2,7,41,50,172,98,26,85,29,30,748,1654,9
2008,1150,2,8,31,60,163,105,32,91,24,17,663,1593,8
2008,1150,2,9,45,57,221,102,21,88,22,18,725,1419,22
2008,1150,2,10,68,26,244,63,8,70,19,9,673,1174,58
2008,1150,2,11,55,32,243,43,11,54,9,7,523,1280,72
2008,1150,2,12,50,19,207,36,12,35,13,5,520,1048,59
2008,1150,2,13,52,17,201,37,12,36,11,3,726,632,98
2008,1150,2,14,47,10,234,25,9,34,4,2,785,480,119
2008,1150,2,15,50,6,168,12,1,13,4,0,360,303,98
2008,1150,2,16,50,10,170,12,4,24,1,0,409,189,122
2008,1150,2,17,65,11,260,32,6,37,3,0,926,324,427
2009,1150,2,1,5,2,36,10,0,5,2,4,1580,104,0
2009,1150,2,2,2,1,41,5,2,5,3,1,1200,304,0
2009,1150,2,3,8,3,49,14,3,8,1,2,1113,394,4
2009,1150,2,4,18,4,64,21,8,12,6,5,1050,561,3
2009,1150,2,5,56,58,141,111,34,74,27,20,961,1440,4
2009,1150,2,6,66,79,195,167,46,88,34,37,871,1746,3
2009,1150,2,7,41,56,176,112,29,87,32,29,740,1680,7
2009,1150,2,8,34,58,153,112,29,95,24,17,606,1581,5
2009,1150,2,9,39,58,223,115,23,76,23,16,734,1415,20
2009,1150,2,10,68,22,246,72,9,79,20,11,694,1228,48
2009,1150,2,11,52,36,231,46,11,56,12,7,551,1219,66
2009,1150,2,12,45,20,202,29,12,36,12,5,468,1139,59
2009,1150,2,13,57,18,203,40,12,41,8,3,689,704,83
2009,1150,2,14,47,13,236,28,11,35,8,2,850,505,107
2009,1150,2,15,47,5,170,14,1,16,4,0,381,284,82
2009,1150,2,16,47,12,166,11,5,22,0,0,385,202,106
2009,1150,2,17,70,12,271,32,5,41,4,0,961,333,295
2010,1150,2,1,3,1,45,11,5,4,2,2,1603,77,0
2010,1150,2,2,4,2,35,11,2,5,2,2,1221,300,0
2010,1150,2,3,7,4,41,9,0,9,1,1,1063,398,0
2010,1150,2,4,12,14,72,30,12,10,5,7,1111,515,1
2010,1150,2,5,61,54,165,115,38,70,31,21,934,1487,5
2010,1150,2,6,67,79,208,191,52,104,39,34,868,1736,2
2010,1150,2,7,39,59,187,121,34,76,32,33,727,1687,3
2010,1150,2,8,40,45,152,112,32,83,27,15,599,1558,3
2010,1150,2,9,36,59,194,105,26,77,21,12,708,1463,15
2010,1150,2,10,59,28,242,72,7,78,20,17,699,1258,36
2010,1150,2,11,55,35,246,52,11,70,13,3,579,1183,52
2010,1150,2,12,50,23,202,22,10,35,10,7,456,1212,55
2010,1150,2,13,49,19,192,40,11,44,8,4,615,752,66
2010,1150,2,14,48,13,238,27,8,28,10,2,830,513,86
2010,1150,2,15,43,5,178,18,5,24,2,0,483,306,69
2010,1150,2,16,49,7,174,9,5,19,2,0,380,211,87
2010,1150,2,17,78,17,282,36,5,43,3,0,994,333,192
2011,1150,2,1,4,2,55,11,3,3,4,2,1567,102,0
2011,1150,2,2,4,3,34,15,2,3,2,1,1253,258,0
2011,1150,2,3,7,2,37,8,1,6,1,1,1030,403,0
2011,1150,2,4,7,8,68,35,12,19,4,7,1133,490,2
2011,1150,2,5,57,58,157,143,44,75,32,25,978,1437,3
2011,1150,2,6,63,84,230,188,58,101,42,32,863,1776,3
2011,1150,2,7,47,54,191,140,31,96,34,33,724,1717,1
2011,1150,2,8,41,47,169,102,27,79,31,18,620,1526,2
2011,1150,2,9,36,54,167,99,25,87,19,11,672,1506,9
2011,1150,2,10,56,36,242,78,11,80,23,17,684,1307,27
2011,1150,2,11,55,33,244,55,12,76,16,3,606,1169,47
2011,1150,2,12,56,29,218,29,11,37,11,6,460,1247,54
2011,1150,2,13,44,16,187,35,11,42,6,6,601,853,51
2011,1150,2,14,39,15,214,30,8,30,9,2,738,513,67
2011,1150,2,15,49,7,205,18,8,28,4,0,595,341,66
2011,1150,2,16,47,6,166,10,4,19,2,0,375,233,56
2011,1150,2,17,79,14,302,35,6,45,2,1,1009,324,107
2012,1150,2,1,2,2,53,14,3,5,4,3,1632,102,1
2012,1150,2,2,6,5,38,15,4,3,3,1,1241,220,0
2012,1150,2,3,5,3,31,7,4,5,3,1,1043,401,0
2012,1150,2,4,15,8,72,39,15,16,6,5,1123,473,1
2012,1150,2,5,51,50,157,181,50,81,32,28,1014,1325,4
2012,1150,2,6,76,88,219,179,56,102,44,31,858,1776,3
2012,1150,2,7,55,68,203,154,34,94,31,34,757,1694,0
2012,1150,2,8,33,42,174,96,25,74,33,19,600,1597,3
2012,1150,2,9,32,55,168,99,33,90,23,14,631,1503,7
2012,1150,2,10,45,39,223,76,11,78,20,15,672,1351,24
2012,1150,2,11,55,26,243,62,11,74,16,5,628,1154,43
2012,1150,2,12,59,31,223,30,9,45,10,6,440,1268,53
2012,1150,2,13,45,15,184,25,11,35,8,5,559,896,47
2012,1150,2,14,41,18,189,35,8,29,9,3,681,535,65
2012,1150,2,15,43,7,226,20,9,34,4,1,682,377,70
2012,1150,2,16,45,6,162,12,4,11,4,0,346,235,56
2012,1150,2,17,75,13,307,30,6,49,2,0,962,313,110
2013,1150,2,1,2,1,53,14,3,7,7,1,1616,113,1
2013,1150,2,2,9,6,38,12,2,6,2,1,1230,216,0
2013,1150,2,3,3,3,25,8,4,3,2,2,1086,400,0
2013,1150,2,4,15,13,70,49,12,22,2,9,1073,550,1
2013,1150,2,5,52,67,175,210,47,93,40,43,1066,1459,5
2013,1150,2,6,88,88,222,188,60,114,48,43,862,1867,3
2013,1150,2,7,67,85,201,155,43,101,32,41,750,1796,0
2013,1150,2,8,34,47,163,102,21,77,30,19,625,1636,3
2013,1150,2,9,27,44,150,104,33,89,26,10,599,1553,4
2013,1150,2,10,40,48,226,91,15,82,21,18,663,1398,19
2013,1150,2,11,68,23,240,57,8,72,19,10,644,1174,38
2013,1150,2,12,51,33,226,41,9,50,10,6,481,1269,54
2013,1150,2,13,48,15,183,26,14,33,11,5,462,990,44
2013,1150,2,14,43,18,188,31,10,39,8,3,687,588,69
2013,1150,2,15,42,6,225,23,9,32,4,2,740,423,68
2013,1150,2,16,39,6,162,11,1,10,3,0,337,238,50
2013,1150,2,17,76,15,298,29,9,47,2,0,921,318,107
2014,1150,2,1,2,4,54,10,1,10,6,2,1615,110,0
2014,1150,2,2,5,5,35,11,2,9,0,2,1244,218,1
2014,1150,2,3,4,4,27,8,2,6,1,1,1086,362,0
2014,1150,2,4,11,13,61,33,15,21,8,9,1020,567,1
2014,1150,2,5,52,79,190,232,56,80,30,52,1135,1526,7
2014,1150,2,6,81,88,230,210,43,111,46,43,853,1991,6
2014,1150,2,7,75,81,188,168,52,101,34,46,738,1845,2
2014,1150,2,8,35,43,169,97,31,84,35,21,639,1655,1
2014,1150,2,9,32,50,132,101,32,74,20,12,559,1603,3
2014,1150,2,10,38,51,220,100,22,75,25,13,659,1409,16
2014,1150,2,11,61,15,230,69,7,82,17,13,667,1250,34
2014,1150,2,12,52,38,216,42,9,48,13,6,516,1212,48
2014,1150,2,13,43,16,187,20,11,31,11,5,402,1060,47
2014,1150,2,14,52,18,185,35,10,41,8,3,647,647,59
